orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg,Venue,Notional Value,Currency
12641772991,1002265,12641772991, Buy,MESH6,MES,Micro E-mini S&P 500,6856.0,1,02/13/2026 07:32:05,12641773023, Filled,-2,0,0.25,,12641773023,02/13/2026 07:32:05,2/13/26,1,multibracket, Limit,6856.75,,6856.75,,1,6856.00,6856.0,,"34,280.00",USD
12641772993,1002265,12641772993, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773013, Canceled,-2,0,0.25,,12641773013,02/13/2026 07:31:00,2/13/26,1,multibracket, Stop,,6881.75,,6881.75,,,,,,USD
12641773041,1002265,12641773041, Sell,MESH6,MES,Micro E-mini S&P 500,6850.5,1,02/13/2026 07:33:20,12641773041, Filled,-2,0,0.25,,12641773041,02/13/2026 07:33:17,2/13/26,1,multibracket, Limit,6850.50,,6850.5,,1,6850.50,6850.5,,"34,252.50",USD
12641773044,1002265,12641773044, Buy,MESH6,MES,Micro E-mini S&P 500,6822.25,1,02/13/2026 08:40:59,12641773139, Filled,-2,0,0.25,,12641773139,02/13/2026 08:39:54,2/13/26,1,multibracket, Limit,6822.25,,6822.25,,1,6822.25,6822.25,,"34,111.25",USD
12641773046,1002265,12641773046, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773112, Canceled,-2,0,0.25,,12641773112,02/13/2026 08:30:26,2/13/26,1,multibracket, Stop,,6861.75,,6861.75,,,,,,USD
12641773082,1002265,12641773082, Sell,MESH6,MES,Micro E-mini S&P 500,6849.75,1,02/13/2026 08:30:16,12641773082, Filled,-2,0,0.25,,12641773082,02/13/2026 08:30:06,2/13/26,1,multibracket, Limit,6849.75,,6849.75,,1,6849.75,6849.75,,"34,248.75",USD
12641773085,1002265,12641773085, Buy,MESH6,MES,Micro E-mini S&P 500,6840.5,1,02/13/2026 08:35:25,12641773117, Filled,-2,0,0.25,,12641773117,02/13/2026 08:30:41,2/13/26,1,multibracket, Limit,6840.50,,6840.5,,1,6840.50,6840.5,,"34,202.50",USD
12641773087,1002265,12641773087, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773107, Canceled,-2,0,0.25,,12641773107,02/13/2026 08:30:21,2/13/26,1,multibracket, Stop,,6862.25,,6862.25,,,,,,USD
12641773157,1002265,12641773157, Sell,MESH6,MES,Micro E-mini S&P 500,6853.0,1,02/13/2026 08:47:25,12641773157, Filled,-2,0,0.25,,12641773157,02/13/2026 08:47:23,2/13/26,1,multibracket, Limit,6853.00,,6853.0,,1,6853.00,6853.0,,"34,265.00",USD
12641773160,1002265,12641773160, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773176, Canceled,-2,0,0.25,,12641773176,02/13/2026 08:47:25,2/13/26,1,multibracket, Limit,6843.00,,6843.0,,,,,,,USD
12641773162,1002265,12641773162, Buy,MESH6,MES,Micro E-mini S&P 500,6863.0,1,02/13/2026 08:48:05,12641773170, Filled,-2,0,0.25,,12641773170,02/13/2026 08:47:25,2/13/26,1,multibracket, Stop,,6863.00,,6863.0,1,6863.00,6863.0,,"34,315.00",USD
12641773195,1002265,12641773195, Sell,MESH6,MES,Micro E-mini S&P 500,6845.75,1,02/13/2026 08:54:12,12641773195, Filled,-2,0,0.25,,12641773195,02/13/2026 08:54:10,2/13/26,1,multibracket, Limit,6845.75,,6845.75,,1,6845.75,6845.75,,"34,228.75",USD
12641773198,1002265,12641773198, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773214, Canceled,-2,0,0.25,,12641773214,02/13/2026 08:54:12,2/13/26,1,multibracket, Limit,6835.75,,6835.75,,,,,,,USD
12641773200,1002265,12641773200, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773208, Canceled,-2,0,0.25,,12641773208,02/13/2026 08:54:12,2/13/26,1,multibracket, Stop,,6855.75,,6855.75,,,,,,USD
12641773221,1002265,12641773221, Buy,MESH6,MES,Micro E-mini S&P 500,6839.75,1,02/13/2026 08:54:53,12641773221, Filled,-2,0,0.25,,12641773221,02/13/2026 08:54:53,2/13/26,1,multibracket, Limit,6839.75,,6839.75,,1,6839.75,6839.75,,"34,198.75",USD
12641773224,1002265,12641773224, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773242, Canceled,-2,0,0.25,,12641773242,02/13/2026 08:54:53,2/13/26,1,multibracket, Limit,6849.75,,6849.75,,,,,,,USD
12641773226,1002265,12641773226, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773236, Canceled,-2,0,0.25,,12641773236,02/13/2026 08:54:53,2/13/26,1,multibracket, Stop,,6829.75,,6829.75,,,,,,USD
12641773265,1002265,12641773265, Sell,MESH6,MES,Micro E-mini S&P 500,6833.5,1,02/13/2026 08:58:38,12641773265, Filled,-2,0,0.25,,12641773265,02/13/2026 08:58:38,2/13/26,1,multibracket, Limit,6833.50,,6833.5,,1,6833.50,6833.5,,"34,167.50",USD
12641773268,1002265,12641773268, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773284, Canceled,-2,0,0.25,,12641773284,02/13/2026 08:58:38,2/13/26,1,multibracket, Limit,6823.50,,6823.5,,,,,,,USD
12641773270,1002265,12641773270, Buy,MESH6,MES,Micro E-mini S&P 500,6837.25,1,02/13/2026 08:58:46,12641773290, Filled,-2,0,0.25,,12641773290,02/13/2026 08:58:41,2/13/26,1,multibracket, Stop,,6837.00,,6837.0,1,6837.25,6837.25,,"34,186.25",USD
12641773308,1002265,12641773308, Sell,MESH6,MES,Micro E-mini S&P 500,6871.0,1,02/13/2026 13:43:14,12641773308, Filled,-2,0,0.25,,12641773308,02/13/2026 13:43:07,2/13/26,1,multibracket, Limit,6871.00,,6871.0,,1,6871.00,6871.0,,"34,355.00",USD
12641773311,1002265,12641773311, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773338, Canceled,-2,0,0.25,,12641773338,02/13/2026 13:43:30,2/13/26,1,multibracket, Limit,6851.75,,6851.75,,,,,,,USD
12641773313,1002265,12641773313, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773333, Canceled,-2,0,0.25,,12641773333,02/13/2026 13:43:21,2/13/26,1,multibracket, Stop,,6883.50,,6883.5,,,,,,USD
12641773344,1002265,12641773344, Buy,MESH6,MES,Micro E-mini S&P 500,6870.25,1,02/13/2026 13:44:52,12641773344, Filled,-2,0,0.25,,12641773344,02/13/2026 13:44:52,2/13/26,1,multibracket, Limit,6870.25,,6870.25,,1,6870.25,6870.25,,"34,351.25",USD
12641773355,1002265,12641773355, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773365, Canceled,-2,0,0.25,,12641773365,02/13/2026 13:44:52,2/13/26,1,multibracket, Limit,6880.25,,6880.25,,,,,,,USD
12641773357,1002265,12641773357, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773359, Canceled,-2,0,0.25,,12641773359,02/13/2026 13:44:52,2/13/26,1,multibracket, Stop,,6860.25,,6860.25,,,,,,USD
12641773388,1002265,12641773388, Sell,MESH6,MES,Micro E-mini S&P 500,6875.0,1,02/13/2026 13:45:46,12641773388, Filled,-2,0,0.25,,12641773388,02/13/2026 13:45:46,2/13/26,1,multibracket, Limit,6875.00,,6875.0,,1,6875.00,6875.0,,"34,375.00",USD
12641773397,1002265,12641773397, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773413, Canceled,-2,0,0.25,,12641773413,02/13/2026 13:47:57,2/13/26,1,multibracket, Limit,6852.00,,6852.0,,,,,,,USD
12641773399,1002265,12641773399, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773418, Canceled,-2,0,0.25,,12641773418,02/13/2026 13:48:06,2/13/26,1,multibracket, Stop,,6886.50,,6886.5,,,,,,USD
12641773424,1002265,12641773424, Buy,MESH6,MES,Micro E-mini S&P 500,6861.0,1,02/13/2026 14:00:14,12641773424, Filled,-2,0,0.25,,12641773424,02/13/2026 14:00:14,2/13/26,1,multibracket, Limit,6861.00,,6861.0,,1,6861.00,6861.0,,"34,305.00",USD
12641773435,1002265,12641773435, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773445, Canceled,-2,0,0.25,,12641773445,02/13/2026 14:00:14,2/13/26,1,multibracket, Limit,6871.00,,6871.0,,,,,,,USD
12641773437,1002265,12641773437, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773439, Canceled,-2,0,0.25,,12641773439,02/13/2026 14:00:14,2/13/26,1,multibracket, Stop,,6851.00,,6851.0,,,,,,USD
12641773468,1002265,12641773468, Sell,MESH6,MES,Micro E-mini S&P 500,6866.0,1,02/13/2026 14:02:31,12641773468, Filled,-2,0,0.25,,12641773468,02/13/2026 14:02:30,2/13/26,1,multibracket, Limit,6866.00,,6866.0,,1,6866.00,6866.0,,"34,330.00",USD
12641773471,1002265,12641773471, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773493, Canceled,-2,0,0.25,,12641773493,02/13/2026 14:02:38,2/13/26,1,multibracket, Limit,6851.25,,6851.25,,,,,,,USD
12641773473,1002265,12641773473, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773481, Canceled,-2,0,0.25,,12641773481,02/13/2026 14:02:31,2/13/26,1,multibracket, Stop,,6876.00,,6876.0,,,,,,USD
12641773499,1002265,12641773499, Buy,MESH6,MES,Micro E-mini S&P 500,6867.0,1,02/13/2026 14:04:46,12641773499, Filled,-2,0,0.25,,12641773499,02/13/2026 14:04:46,2/13/26,1,multibracket, Limit,6867.00,,6867.0,,1,6867.00,6867.0,,"34,335.00",USD
12641773510,1002265,12641773510, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773520, Canceled,-2,0,0.25,,12641773520,02/13/2026 14:04:46,2/13/26,1,multibracket, Limit,6877.00,,6877.0,,,,,,,USD
12641773512,1002265,12641773512, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773514, Canceled,-2,0,0.25,,12641773514,02/13/2026 14:04:46,2/13/26,1,multibracket, Stop,,6857.00,,6857.0,,,,,,USD
12641773543,1002265,12641773543, Sell,MESH6,MES,Micro E-mini S&P 500,6866.5,1,02/13/2026 14:05:40,12641773543, Filled,-2,0,0.25,,12641773543,02/13/2026 14:05:40,2/13/26,1,multibracket, Limit,6866.25,,6866.25,,1,6866.50,6866.5,,"34,332.50",USD
12641773552,1002265,12641773552, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773567, Canceled,-2,0,0.25,,12641773567,02/13/2026 14:05:40,2/13/26,1,multibracket, Limit,6856.50,,6856.5,,,,,,,USD
12641773554,1002265,12641773554, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773560, Canceled,-2,0,0.25,,12641773560,02/13/2026 14:05:40,2/13/26,1,multibracket, Stop,,6876.50,,6876.5,,,,,,USD
12641773575,1002265,12641773575, Buy,MESH6,MES,Micro E-mini S&P 500,6862.5,1,02/13/2026 14:09:11,12641773575, Filled,-2,0,0.25,,12641773575,02/13/2026 14:09:07,2/13/26,1,multibracket, Limit,6862.50,,6862.5,,1,6862.50,6862.5,,"34,312.50",USD
12641773578,1002265,12641773578, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773596, Canceled,-2,0,0.25,,12641773596,02/13/2026 14:09:11,2/13/26,1,multibracket, Limit,6872.50,,6872.5,,,,,,,USD
12641773580,1002265,12641773580, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773590, Canceled,-2,0,0.25,,12641773590,02/13/2026 14:09:11,2/13/26,1,multibracket, Stop,,6852.50,,6852.5,,,,,,USD
12641773619,1002265,12641773619, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773619, Canceled,-2,0,0.25,,12641773619,02/13/2026 14:32:16,2/13/26,1,multibracket, Limit,6845.75,,6845.75,,,,,,,USD
12641773622,1002265,12641773622, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773622, Canceled,-2,0,0.25,,12641773622,02/13/2026 14:32:16,2/13/26,1,multibracket, Limit,6835.75,,6835.75,,,,,,,USD
12641773624,1002265,12641773624, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773624, Canceled,-2,0,0.25,,12641773624,02/13/2026 14:32:16,2/13/26,1,multibracket, Stop,,6855.75,,6855.75,,,,,,USD
12641773637,1002265,12641773637, Sell,MESH6,MES,Micro E-mini S&P 500,6843.75,1,02/13/2026 14:32:46,12641773637, Filled,-2,0,0.25,,12641773637,02/13/2026 14:32:46,2/13/26,1,multibracket, Limit,6843.75,,6843.75,,1,6843.75,6843.75,,"34,218.75",USD
12641773646,1002265,12641773646, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773656, Canceled,-2,0,0.25,,12641773656,02/13/2026 14:32:46,2/13/26,1,multibracket, Limit,6833.75,,6833.75,,,,,,,USD
12641773648,1002265,12641773648, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773650, Canceled,-2,0,0.25,,12641773650,02/13/2026 14:32:46,2/13/26,1,multibracket, Stop,,6853.75,,6853.75,,,,,,USD
12641773663,1002265,12641773663, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773663, Canceled,-2,0,0.25,,12641773663,02/13/2026 14:33:26,2/13/26,1,multibracket, Limit,6841.75,,6841.75,,,,,,,USD
12641773666,1002265,12641773666, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773666, Canceled,-2,0,0.25,,12641773666,02/13/2026 14:33:26,2/13/26,1,multibracket, Limit,6851.75,,6851.75,,,,,,,USD
12641773668,1002265,12641773668, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773668, Canceled,-2,0,0.25,,12641773668,02/13/2026 14:33:26,2/13/26,1,multibracket, Stop,,6831.75,,6831.75,,,,,,USD
12641773681,1002265,12641773681, Buy,MESH6,MES,Micro E-mini S&P 500,6840.25,1,02/13/2026 14:34:11,12641773681, Filled,-2,0,0.25,,12641773681,02/13/2026 14:34:11,2/13/26,1,multibracket, Limit,6840.25,,6840.25,,1,6840.25,6840.25,,"34,201.25",USD
12641773692,1002265,12641773692, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773702, Canceled,-2,0,0.25,,12641773702,02/13/2026 14:34:11,2/13/26,1,multibracket, Limit,6850.25,,6850.25,,,,,,,USD
12641773694,1002265,12641773694, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773696, Canceled,-2,0,0.25,,12641773696,02/13/2026 14:34:11,2/13/26,1,multibracket, Stop,,6830.25,,6830.25,,,,,,USD
12641773725,1002265,12641773725, Sell,MESH6,MES,Micro E-mini S&P 500,6839.0,1,02/13/2026 14:35:11,12641773725, Filled,-2,0,0.25,,12641773725,02/13/2026 14:34:56,2/13/26,1,multibracket, Limit,6839.00,,6839.0,,1,6839.00,6839.0,,"34,195.00",USD
12641773728,1002265,12641773728, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773744, Canceled,-2,0,0.25,,12641773744,02/13/2026 14:35:11,2/13/26,1,multibracket, Limit,6829.00,,6829.0,,,,,,,USD
12641773730,1002265,12641773730, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773750, Canceled,-2,0,0.25,,12641773750,02/13/2026 14:35:32,2/13/26,1,multibracket, Stop,,6843.25,,6843.25,,,,,,USD
12641773756,1002265,12641773756, Buy,MESH6,MES,Micro E-mini S&P 500,6839.0,1,02/13/2026 14:35:59,12641773756, Filled,-2,0,0.25,,12641773756,02/13/2026 14:35:59,2/13/26,1,multibracket, Limit,6839.00,,6839.0,,1,6839.00,6839.0,,"34,195.00",USD
12641773767,1002265,12641773767, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773777, Canceled,-2,0,0.25,,12641773777,02/13/2026 14:35:59,2/13/26,1,multibracket, Limit,6849.00,,6849.0,,,,,,,USD
12641773769,1002265,12641773769, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773771, Canceled,-2,0,0.25,,12641773771,02/13/2026 14:35:59,2/13/26,1,multibracket, Stop,,6829.00,,6829.0,,,,,,USD
12641773800,1002265,12641773800, Sell,MESH6,MES,Micro E-mini S&P 500,6835.5,1,02/13/2026 14:37:50,12641773800, Filled,-2,0,0.25,,12641773800,02/13/2026 14:37:50,2/13/26,1,multibracket, Limit,6835.50,,6835.5,,1,6835.50,6835.5,,"34,177.50",USD
12641773803,1002265,12641773803, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773819, Canceled,-2,0,0.25,,12641773819,02/13/2026 14:37:50,2/13/26,1,multibracket, Limit,6825.50,,6825.5,,,,,,,USD
12641773805,1002265,12641773805, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773825, Canceled,-2,0,0.25,,12641773825,02/13/2026 14:39:41,2/13/26,1,multibracket, Stop,,6842.25,,6842.25,,,,,,USD
12641773831,1002265,12641773831, Buy,MESH6,MES,Micro E-mini S&P 500,6838.75,1,02/13/2026 14:39:59,12641773831, Filled,-2,0,0.25,,12641773831,02/13/2026 14:39:59,2/13/26,1,multibracket, Limit,6838.75,,6838.75,,1,6838.75,6838.75,,"34,193.75",USD
12641773842,1002265,12641773842, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773852, Canceled,-2,0,0.25,,12641773852,02/13/2026 14:39:59,2/13/26,1,multibracket, Limit,6848.75,,6848.75,,,,,,,USD
12641773844,1002265,12641773844, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773846, Canceled,-2,0,0.25,,12641773846,02/13/2026 14:39:59,2/13/26,1,multibracket, Stop,,6828.75,,6828.75,,,,,,USD
12641773875,1002265,12641773875, Sell,MESH6,MES,Micro E-mini S&P 500,6835.25,1,02/13/2026 14:42:31,12641773875, Filled,-2,0,0.25,,12641773875,02/13/2026 14:42:30,2/13/26,1,multibracket, Limit,6835.25,,6835.25,,1,6835.25,6835.25,,"34,176.25",USD
12641773878,1002265,12641773878, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773910, Canceled,-2,0,0.25,,12641773910,02/13/2026 14:43:37,2/13/26,1,multibracket, Limit,6821.75,,6821.75,,,,,,,USD
12641773880,1002265,12641773880, Buy,MESH6,MES,Micro E-mini S&P 500,6841.75,1,02/13/2026 14:47:08,12641773905, Filled,-2,0,0.25,,12641773905,02/13/2026 14:43:21,2/13/26,1,multibracket, Stop,,6841.75,,6841.75,1,6841.75,6841.75,,"34,208.75",USD
12641773928,1002265,12641773928, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773928, Canceled,-2,0,0.25,,12641773928,02/13/2026 14:50:34,2/13/26,1,multibracket, Limit,6843.75,,6843.75,,,,,,,USD
12641773931,1002265,12641773931, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773931, Canceled,-2,0,0.25,,12641773931,02/13/2026 14:50:34,2/13/26,1,multibracket, Limit,6833.75,,6833.75,,,,,,,USD
12641773933,1002265,12641773933, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773933, Canceled,-2,0,0.25,,12641773933,02/13/2026 14:50:34,2/13/26,1,multibracket, Stop,,6853.75,,6853.75,,,,,,USD
12641773946,1002265,12641773946, Sell,MESH6,MES,Micro E-mini S&P 500,,,,12641773946, Canceled,-2,0,0.25,,12641773946,02/13/2026 14:51:45,2/13/26,1,multibracket, Limit,6842.50,,6842.5,,,,,,,USD
12641773949,1002265,12641773949, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773949, Canceled,-2,0,0.25,,12641773949,02/13/2026 14:51:45,2/13/26,1,multibracket, Limit,6832.50,,6832.5,,,,,,,USD
12641773951,1002265,12641773951, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773951, Canceled,-2,0,0.25,,12641773951,02/13/2026 14:51:45,2/13/26,1,multibracket, Stop,,6852.50,,6852.5,,,,,,USD
12641773964,1002265,12641773964, Sell,MESH6,MES,Micro E-mini S&P 500,6843.75,1,02/13/2026 14:53:33,12641773964, Filled,-2,0,0.25,,12641773964,02/13/2026 14:53:21,2/13/26,1,multibracket, Limit,6843.75,,6843.75,,1,6843.75,6843.75,,"34,218.75",USD
12641773967,1002265,12641773967, Buy,MESH6,MES,Micro E-mini S&P 500,,,,12641773983, Canceled,-2,0,0.25,,12641773983,02/13/2026 14:53:33,2/13/26,1,multibracket, Limit,6833.75,,6833.75,,,,,,,USD
12641773969,1002265,12641773969, Buy,MESH6,MES,Micro E-mini S&P 500,6847.5,1,02/13/2026 14:54:12,12641773989, Filled,-2,0,0.25,,12641773989,02/13/2026 14:53:45,2/13/26,1,multibracket, Stop,,6847.50,,6847.5,1,6847.50,6847.5,,"34,237.50",USD
